location.long,location.lat,animal.id,animal.sex,animal.reproductive.condition,date_time,year,month,day,hour,minute,season,time,diff,date2,jdate
-123.3602178,55.85842932,SC_car171,f,with calf: Y,2014-10-12T10:01:00Z,2014,10,12,10,1,fall,2014-10-12T10:01:00Z,8,2014-10-12,16355
-123.3656437,55.85440591,SC_car171,f,with calf: Y,2014-10-13T18:01:00Z,2014,10,13,18,1,fall,2014-10-13T18:01:00Z,8,2014-10-13,16356
-123.3637276,55.85619965,SC_car171,f,with calf: Y,2014-10-14T02:01:00Z,2014,10,14,2,1,fall,2014-10-14T02:01:00Z,8,2014-10-14,16357
-123.347382,55.86834096,SC_car171,f,with calf: Y,2014-10-15T10:05:00Z,2014,10,15,10,5,fall,2014-10-15T10:05:00Z,32.06666666666667,2014-10-15,16358
-123.358071,55.86123897,SC_car171,f,with calf: Y,2014-10-16T18:01:00Z,2014,10,16,18,1,fall,2014-10-16T18:01:00Z,8,2014-10-16,16359
-123.3726557,55.82428429,SC_car171,f,with calf: Y,2014-10-17T10:01:00Z,2014,10,17,10,1,fall,2014-10-17T10:01:00Z,8,2014-10-17,16360
-123.35462,55.82264837,SC_car171,f,with calf: Y,2014-10-18T02:01:00Z,2014,10,18,2,1,fall,2014-10-18T02:01:00Z,8,2014-10-18,16361
-123.3575156,55.82685408,SC_car171,f,with calf: Y,2014-10-19T18:01:00Z,2014,10,19,18,1,fall,2014-10-19T18:01:00Z,8,2014-10-19,16362
-123.3689634,55.81362091,SC_car171,f,with calf: Y,2014-10-20T10:02:00Z,2014,10,20,10,2,fall,2014-10-20T10:02:00Z,8.016666666666667,2014-10-20,16363
-123.4174006,55.77547609,SC_car171,f,with calf: Y,2014-10-21T10:01:00Z,2014,10,21,10,1,fall,2014-10-21T10:01:00Z,23.983333333333334,2014-10-21,16364
-123.3056567,55.76015224,SC_car171,f,with calf: Y,2014-10-22T02:01:00Z,2014,10,22,2,1,fall,2014-10-22T02:01:00Z,8,2014-10-22,16365
-123.3321875,55.77869204,SC_car171,f,with calf: Y,2014-10-23T02:02:00Z,2014,10,23,2,2,fall,2014-10-23T02:02:00Z,8.016666666666667,2014-10-23,16366
-123.3338127,55.76924405,SC_car171,f,with calf: Y,2014-10-24T02:03:00Z,2014,10,24,2,3,fall,2014-10-24T02:03:00Z,16.016666666666666,2014-10-24,16367
-123.3058066,55.75689917,SC_car171,f,with calf: Y,2014-10-25T02:01:00Z,2014,10,25,2,1,fall,2014-10-25T02:01:00Z,8,2014-10-25,16368
-123.3040053,55.76090212,SC_car171,f,with calf: Y,2014-10-26T02:01:00Z,2014,10,26,2,1,fall,2014-10-26T02:01:00Z,7.983333333333333,2014-10-26,16369
-123.3050264,55.76514965,SC_car171,f,with calf: Y,2014-10-27T02:01:00Z,2014,10,27,2,1,fall,2014-10-27T02:01:00Z,7.983333333333333,2014-10-27,16370
-123.3335894,55.76923567,SC_car171,f,with calf: Y,2014-10-28T10:01:00Z,2014,10,28,10,1,fall,2014-10-28T10:01:00Z,8,2014-10-28,16371
-123.3347226,55.76940331,SC_car171,f,with calf: Y,2014-10-29T18:02:00Z,2014,10,29,18,2,fall,2014-10-29T18:02:00Z,8.016666666666667,2014-10-29,16372
-123.3311661,55.77104828,SC_car171,f,with calf: Y,2014-10-30T02:01:00Z,2014,10,30,2,1,fall,2014-10-30T02:01:00Z,7.983333333333333,2014-10-30,16373
-123.4263597,55.77545433,SC_car171,f,with calf: Y,2014-10-31T18:01:00Z,2014,10,31,18,1,fall,2014-10-31T18:01:00Z,7.95,2014-10-31,16374
-123.419562,55.77782289,SC_car171,f,with calf: Y,2014-11-01T18:01:00Z,2014,11,1,18,1,fall,2014-11-01T18:01:00Z,16,2014-11-01,16375
-123.419494,55.77891035,SC_car171,f,with calf: Y,2014-11-02T02:01:00Z,2014,11,2,2,1,fall,2014-11-02T02:01:00Z,8,2014-11-02,16376
-123.3795244,55.82482038,SC_car171,f,with calf: Y,2014-11-03T10:01:00Z,2014,11,3,10,1,fall,2014-11-03T10:01:00Z,7.966666666666667,2014-11-03,16377
-123.379666,55.8262486,SC_car171,f,with calf: Y,2014-11-04T10:01:00Z,2014,11,4,10,1,fall,2014-11-04T10:01:00Z,8,2014-11-04,16378
-123.3752092,55.83917409,SC_car171,f,with calf: Y,2014-11-05T18:01:00Z,2014,11,5,18,1,fall,2014-11-05T18:01:00Z,8,2014-11-05,16379
-123.3756231,55.83904704,SC_car171,f,with calf: Y,2014-11-06T10:01:00Z,2014,11,6,10,1,fall,2014-11-06T10:01:00Z,8,2014-11-06,16380
-123.3773069,55.83978766,SC_car171,f,with calf: Y,2014-11-07T02:01:00Z,2014,11,7,2,1,fall,2014-11-07T02:01:00Z,8,2014-11-07,16381
-123.3794366,55.8404011,SC_car171,f,with calf: Y,2014-11-08T18:01:00Z,2014,11,8,18,1,fall,2014-11-08T18:01:00Z,7.983333333333333,2014-11-08,16382
-123.3782336,55.83983873,SC_car171,f,with calf: Y,2014-11-09T18:01:00Z,2014,11,9,18,1,fall,2014-11-09T18:01:00Z,8,2014-11-09,16383
-123.3764498,55.84032042,SC_car171,f,with calf: Y,2014-11-10T18:02:00Z,2014,11,10,18,2,fall,2014-11-10T18:02:00Z,8.016666666666667,2014-11-10,16384
-123.3768042,55.83898951,SC_car171,f,with calf: Y,2014-11-11T02:01:00Z,2014,11,11,2,1,fall,2014-11-11T02:01:00Z,7.983333333333333,2014-11-11,16385
-123.3789788,55.83929732,SC_car171,f,with calf: Y,2014-11-12T10:01:00Z,2014,11,12,10,1,fall,2014-11-12T10:01:00Z,8,2014-11-12,16386
-123.377595,55.83985866,SC_car171,f,with calf: Y,2014-11-13T02:02:00Z,2014,11,13,2,2,fall,2014-11-13T02:02:00Z,8.016666666666667,2014-11-13,16387
-123.3626778,55.86354367,SC_car171,f,with calf: Y,2014-11-14T18:02:00Z,2014,11,14,18,2,fall,2014-11-14T18:02:00Z,16,2014-11-14,16388
-123.356367,55.86882743,SC_car171,f,with calf: Y,2014-11-15T10:02:00Z,2014,11,15,10,2,fall,2014-11-15T10:02:00Z,8,2014-11-15,16389
-123.3533056,55.86780296,SC_car171,f,with calf: Y,2014-11-16T02:01:00Z,2014,11,16,2,1,fall,2014-11-16T02:01:00Z,7.983333333333333,2014-11-16,16390
-123.3508725,55.86734268,SC_car171,f,with calf: Y,2014-11-17T02:03:00Z,2014,11,17,2,3,fall,2014-11-17T02:03:00Z,16.033333333333335,2014-11-17,16391
-123.3481199,55.86866234,SC_car171,f,with calf: Y,2014-11-18T10:01:00Z,2014,11,18,10,1,fall,2014-11-18T10:01:00Z,8,2014-11-18,16392
-123.3466439,55.86979864,SC_car171,f,with calf: Y,2014-11-19T10:01:00Z,2014,11,19,10,1,fall,2014-11-19T10:01:00Z,8,2014-11-19,16393
-123.3662566,55.86182588,SC_car171,f,with calf: Y,2014-11-20T02:02:00Z,2014,11,20,2,2,fall,2014-11-20T02:02:00Z,16.016666666666666,2014-11-20,16394
-123.3652078,55.85731842,SC_car171,f,with calf: Y,2014-11-21T10:01:00Z,2014,11,21,10,1,fall,2014-11-21T10:01:00Z,8,2014-11-21,16395
-123.3657663,55.85895207,SC_car171,f,with calf: Y,2014-11-22T02:01:00Z,2014,11,22,2,1,fall,2014-11-22T02:01:00Z,8,2014-11-22,16396
-123.3689632,55.86082044,SC_car171,f,with calf: Y,2014-11-23T18:02:00Z,2014,11,23,18,2,fall,2014-11-23T18:02:00Z,8.016666666666667,2014-11-23,16397
-123.3691977,55.86027164,SC_car171,f,with calf: Y,2014-11-24T10:01:00Z,2014,11,24,10,1,fall,2014-11-24T10:01:00Z,7.983333333333333,2014-11-24,16398
-123.365636,55.8620883,SC_car171,f,with calf: Y,2014-11-25T18:01:00Z,2014,11,25,18,1,fall,2014-11-25T18:01:00Z,7.983333333333333,2014-11-25,16399
-123.3598066,55.85196116,SC_car171,f,with calf: Y,2014-11-26T10:01:00Z,2014,11,26,10,1,fall,2014-11-26T10:01:00Z,8,2014-11-26,16400
-123.3545758,55.85112275,SC_car171,f,with calf: Y,2014-11-27T10:02:00Z,2014,11,27,10,2,fall,2014-11-27T10:02:00Z,8.016666666666667,2014-11-27,16401
-123.3382378,55.85135742,SC_car171,f,with calf: Y,2014-11-28T18:01:00Z,2014,11,28,18,1,fall,2014-11-28T18:01:00Z,7.983333333333333,2014-11-28,16402
-123.3583343,55.85165996,SC_car171,f,with calf: Y,2014-11-29T18:02:00Z,2014,11,29,18,2,fall,2014-11-29T18:02:00Z,8.016666666666667,2014-11-29,16403
-123.3505063,55.85152077,SC_car171,f,with calf: Y,2014-11-30T02:01:00Z,2014,11,30,2,1,fall,2014-11-30T02:01:00Z,7.983333333333333,2014-11-30,16404
-123.3522342,55.8571316,SC_car171,f,with calf: Y,2014-12-01T02:03:00Z,2014,12,1,2,3,winter,2014-12-01T02:03:00Z,16.016666666666666,2014-12-01,16405
-123.3768966,55.86173985,SC_car171,f,with calf: Y,2014-12-02T18:01:00Z,2014,12,2,18,1,winter,2014-12-02T18:01:00Z,8,2014-12-02,16406
-123.390791,55.85959398,SC_car171,f,with calf: Y,2014-12-03T02:02:00Z,2014,12,3,2,2,winter,2014-12-03T02:02:00Z,8.016666666666667,2014-12-03,16407
-123.3881971,55.85740979,SC_car171,f,with calf: Y,2014-12-04T02:03:00Z,2014,12,4,2,3,winter,2014-12-04T02:03:00Z,16.033333333333335,2014-12-04,16408
-123.3885736,55.85831611,SC_car171,f,with calf: Y,2014-12-05T02:02:00Z,2014,12,5,2,2,winter,2014-12-05T02:02:00Z,8,2014-12-05,16409
-123.3912737,55.86152427,SC_car171,f,with calf: Y,2014-12-06T02:02:00Z,2014,12,6,2,2,winter,2014-12-06T02:02:00Z,8,2014-12-06,16410
-123.3936333,55.86103154,SC_car171,f,with calf: Y,2014-12-07T10:01:00Z,2014,12,7,10,1,winter,2014-12-07T10:01:00Z,8,2014-12-07,16411
-123.3913319,55.85936763,SC_car171,f,with calf: Y,2014-12-08T18:01:00Z,2014,12,8,18,1,winter,2014-12-08T18:01:00Z,8,2014-12-08,16412
-123.3913475,55.85932265,SC_car171,f,with calf: Y,2014-12-09T02:01:00Z,2014,12,9,2,1,winter,2014-12-09T02:01:00Z,8,2014-12-09,16413
-123.3866211,55.85958019,SC_car171,f,with calf: Y,2014-12-10T18:01:00Z,2014,12,10,18,1,winter,2014-12-10T18:01:00Z,8,2014-12-10,16414
-123.3862527,55.85948251,SC_car171,f,with calf: Y,2014-12-11T18:01:00Z,2014,12,11,18,1,winter,2014-12-11T18:01:00Z,7.983333333333333,2014-12-11,16415
-123.3875537,55.85857091,SC_car171,f,with calf: Y,2014-12-12T02:01:00Z,2014,12,12,2,1,winter,2014-12-12T02:01:00Z,8,2014-12-12,16416
-123.3772313,55.86165796,SC_car171,f,with calf: Y,2014-12-13T18:01:00Z,2014,12,13,18,1,winter,2014-12-13T18:01:00Z,8,2014-12-13,16417
-123.3759268,55.862237,SC_car171,f,with calf: Y,2014-12-14T18:01:00Z,2014,12,14,18,1,winter,2014-12-14T18:01:00Z,8,2014-12-14,16418
-123.3780242,55.86268882,SC_car171,f,with calf: Y,2014-12-15T18:02:00Z,2014,12,15,18,2,winter,2014-12-15T18:02:00Z,8,2014-12-15,16419
-123.3785549,55.8646909,SC_car171,f,with calf: Y,2014-12-16T02:02:00Z,2014,12,16,2,2,winter,2014-12-16T02:02:00Z,8,2014-12-16,16420
-123.3907532,55.86060044,SC_car171,f,with calf: Y,2014-12-17T18:01:00Z,2014,12,17,18,1,winter,2014-12-17T18:01:00Z,7.983333333333333,2014-12-17,16421
-123.3886607,55.86064301,SC_car171,f,with calf: Y,2014-12-18T02:01:00Z,2014,12,18,2,1,winter,2014-12-18T02:01:00Z,8,2014-12-18,16422
-123.3866912,55.86180831,SC_car171,f,with calf: Y,2014-12-19T18:01:00Z,2014,12,19,18,1,winter,2014-12-19T18:01:00Z,8,2014-12-19,16423
-123.3789609,55.86536354,SC_car171,f,with calf: Y,2014-12-20T18:02:00Z,2014,12,20,18,2,winter,2014-12-20T18:02:00Z,8,2014-12-20,16424
-123.3769173,55.86223397,SC_car171,f,with calf: Y,2014-12-21T18:01:00Z,2014,12,21,18,1,winter,2014-12-21T18:01:00Z,8,2014-12-21,16425
-123.3711554,55.86117326,SC_car171,f,with calf: Y,2014-12-22T18:01:00Z,2014,12,22,18,1,winter,2014-12-22T18:01:00Z,8,2014-12-22,16426
-123.3691961,55.85000153,SC_car171,f,with calf: Y,2014-12-23T02:01:00Z,2014,12,23,2,1,winter,2014-12-23T02:01:00Z,8,2014-12-23,16427
-123.3690584,55.84895067,SC_car171,f,with calf: Y,2014-12-24T10:01:00Z,2014,12,24,10,1,winter,2014-12-24T10:01:00Z,8,2014-12-24,16428
-123.3707792,55.8485142,SC_car171,f,with calf: Y,2014-12-25T18:02:00Z,2014,12,25,18,2,winter,2014-12-25T18:02:00Z,8,2014-12-25,16429
-123.3658866,55.84795379,SC_car171,f,with calf: Y,2014-12-26T18:02:00Z,2014,12,26,18,2,winter,2014-12-26T18:02:00Z,8,2014-12-26,16430
-123.3797256,55.84055295,SC_car171,f,with calf: Y,2014-12-27T18:02:00Z,2014,12,27,18,2,winter,2014-12-27T18:02:00Z,8,2014-12-27,16431
-123.3777672,55.83949872,SC_car171,f,with calf: Y,2014-12-28T02:01:00Z,2014,12,28,2,1,winter,2014-12-28T02:01:00Z,7.983333333333333,2014-12-28,16432
-123.3784651,55.83901137,SC_car171,f,with calf: Y,2014-12-29T02:02:00Z,2014,12,29,2,2,winter,2014-12-29T02:02:00Z,8.016666666666667,2014-12-29,16433
-123.3787225,55.83757294,SC_car171,f,with calf: Y,2014-12-30T18:01:00Z,2014,12,30,18,1,winter,2014-12-30T18:01:00Z,8,2014-12-30,16434
-123.3835547,55.83697393,SC_car171,f,with calf: Y,2014-12-31T18:01:00Z,2014,12,31,18,1,winter,2014-12-31T18:01:00Z,8,2014-12-31,16435
-123.3763238,55.84546036,SC_car171,f,with calf: Y,2015-01-01T10:01:00Z,2015,1,1,10,1,winter,2015-01-01T10:01:00Z,8,2015-01-01,16436
-123.3835216,55.83685723,SC_car171,f,with calf: Y,2015-01-02T02:02:00Z,2015,1,2,2,2,winter,2015-01-02T02:02:00Z,8,2015-01-02,16437
-123.3807448,55.83700063,SC_car171,f,with calf: Y,2015-01-03T10:01:00Z,2015,1,3,10,1,winter,2015-01-03T10:01:00Z,8,2015-01-03,16438
-123.378931,55.83766215,SC_car171,f,with calf: Y,2015-01-04T18:01:00Z,2015,1,4,18,1,winter,2015-01-04T18:01:00Z,8,2015-01-04,16439
-123.3785452,55.83740277,SC_car171,f,with calf: Y,2015-01-05T02:02:00Z,2015,1,5,2,2,winter,2015-01-05T02:02:00Z,8.016666666666667,2015-01-05,16440
-123.3773235,55.83985051,SC_car171,f,with calf: Y,2015-01-06T02:02:00Z,2015,1,6,2,2,winter,2015-01-06T02:02:00Z,8.016666666666667,2015-01-06,16441
-123.3778392,55.84198741,SC_car171,f,with calf: Y,2015-01-07T10:01:00Z,2015,1,7,10,1,winter,2015-01-07T10:01:00Z,8,2015-01-07,16442
-123.3786054,55.8403138,SC_car171,f,with calf: Y,2015-01-08T10:01:00Z,2015,1,8,10,1,winter,2015-01-08T10:01:00Z,8,2015-01-08,16443
-123.380604,55.84056821,SC_car171,f,with calf: Y,2015-01-09T18:01:00Z,2015,1,9,18,1,winter,2015-01-09T18:01:00Z,7.983333333333333,2015-01-09,16444
-123.3806331,55.84028059,SC_car171,f,with calf: Y,2015-01-10T18:02:00Z,2015,1,10,18,2,winter,2015-01-10T18:02:00Z,8,2015-01-10,16445
-123.380539,55.84046059,SC_car171,f,with calf: Y,2015-01-11T18:01:00Z,2015,1,11,18,1,winter,2015-01-11T18:01:00Z,8,2015-01-11,16446
-123.3802945,55.83994918,SC_car171,f,with calf: Y,2015-01-12T18:01:00Z,2015,1,12,18,1,winter,2015-01-12T18:01:00Z,8,2015-01-12,16447
-123.3784734,55.83987393,SC_car171,f,with calf: Y,2015-01-13T02:01:00Z,2015,1,13,2,1,winter,2015-01-13T02:01:00Z,8,2015-01-13,16448
-123.3834465,55.83734266,SC_car171,f,with calf: Y,2015-01-14T18:01:00Z,2015,1,14,18,1,winter,2015-01-14T18:01:00Z,8,2015-01-14,16449
-123.3803437,55.83680419,SC_car171,f,with calf: Y,2015-01-15T10:01:00Z,2015,1,15,10,1,winter,2015-01-15T10:01:00Z,7.983333333333333,2015-01-15,16450
-123.3788438,55.84019626,SC_car171,f,with calf: Y,2015-01-16T10:01:00Z,2015,1,16,10,1,winter,2015-01-16T10:01:00Z,7.966666666666667,2015-01-16,16451
-123.379962,55.84350837,SC_car171,f,with calf: Y,2015-01-17T18:02:00Z,2015,1,17,18,2,winter,2015-01-17T18:02:00Z,8,2015-01-17,16452
-123.3809537,55.84367602,SC_car171,f,with calf: Y,2015-01-18T02:02:00Z,2015,1,18,2,2,winter,2015-01-18T02:02:00Z,8,2015-01-18,16453
-123.3809367,55.84356825,SC_car171,f,with calf: Y,2015-01-19T02:01:00Z,2015,1,19,2,1,winter,2015-01-19T02:01:00Z,7.983333333333333,2015-01-19,16454
-123.3794462,55.84466007,SC_car171,f,with calf: Y,2015-01-20T10:01:00Z,2015,1,20,10,1,winter,2015-01-20T10:01:00Z,8,2015-01-20,16455
-123.3803629,55.84531317,SC_car171,f,with calf: Y,2015-01-21T02:01:00Z,2015,1,21,2,1,winter,2015-01-21T02:01:00Z,8,2015-01-21,16456
-123.3811036,55.84593984,SC_car171,f,with calf: Y,2015-01-22T02:01:00Z,2015,1,22,2,1,winter,2015-01-22T02:01:00Z,8,2015-01-22,16457
-123.3811021,55.8457871,SC_car171,f,with calf: Y,2015-01-23T18:01:00Z,2015,1,23,18,1,winter,2015-01-23T18:01:00Z,8,2015-01-23,16458
-123.3812789,55.84590336,SC_car171,f,with calf: Y,2015-01-24T10:01:00Z,2015,1,24,10,1,winter,2015-01-24T10:01:00Z,7.983333333333333,2015-01-24,16459
-123.3786543,55.84370109,SC_car171,f,with calf: Y,2015-01-25T02:01:00Z,2015,1,25,2,1,winter,2015-01-25T02:01:00Z,8,2015-01-25,16460
-123.3833559,55.84436043,SC_car171,f,with calf: Y,2015-01-26T10:02:00Z,2015,1,26,10,2,winter,2015-01-26T10:02:00Z,8.016666666666667,2015-01-26,16461
-123.3828565,55.84392171,SC_car171,f,with calf: Y,2015-01-27T02:02:00Z,2015,1,27,2,2,winter,2015-01-27T02:02:00Z,8.016666666666667,2015-01-27,16462
-123.3867228,55.84247198,SC_car171,f,with calf: Y,2015-01-28T02:02:00Z,2015,1,28,2,2,winter,2015-01-28T02:02:00Z,8,2015-01-28,16463
-123.3876357,55.84273866,SC_car171,f,with calf: Y,2015-01-29T18:01:00Z,2015,1,29,18,1,winter,2015-01-29T18:01:00Z,8,2015-01-29,16464
-123.3887373,55.84270823,SC_car171,f,with calf: Y,2015-01-30T18:01:00Z,2015,1,30,18,1,winter,2015-01-30T18:01:00Z,8,2015-01-30,16465
-123.3890453,55.84317449,SC_car171,f,with calf: Y,2015-01-31T10:02:00Z,2015,1,31,10,2,winter,2015-01-31T10:02:00Z,8.016666666666667,2015-01-31,16466
-123.3893041,55.84349714,SC_car171,f,with calf: Y,2015-02-01T10:01:00Z,2015,2,1,10,1,winter,2015-02-01T10:01:00Z,8,2015-02-01,16467
-123.3883057,55.84267365,SC_car171,f,with calf: Y,2015-02-02T02:01:00Z,2015,2,2,2,1,winter,2015-02-02T02:01:00Z,8,2015-02-02,16468
-123.4086635,55.84695659,SC_car171,f,with calf: Y,2015-02-03T02:04:00Z,2015,2,3,2,4,winter,2015-02-03T02:04:00Z,24.05,2015-02-03,16469
-123.4110776,55.8502102,SC_car171,f,with calf: Y,2015-02-04T18:02:00Z,2015,2,4,18,2,winter,2015-02-04T18:02:00Z,7.95,2015-02-04,16470
-123.4148975,55.85044897,SC_car171,f,with calf: Y,2015-02-05T02:02:00Z,2015,2,5,2,2,winter,2015-02-05T02:02:00Z,8,2015-02-05,16471
-123.4154558,55.84589156,SC_car171,f,with calf: Y,2015-02-06T18:02:00Z,2015,2,6,18,2,winter,2015-02-06T18:02:00Z,7.966666666666667,2015-02-06,16472
-123.4165264,55.8444503,SC_car171,f,with calf: Y,2015-02-07T10:02:00Z,2015,2,7,10,2,winter,2015-02-07T10:02:00Z,8.016666666666667,2015-02-07,16473
-123.4149546,55.84381766,SC_car171,f,with calf: Y,2015-02-08T02:02:00Z,2015,2,8,2,2,winter,2015-02-08T02:02:00Z,8,2015-02-08,16474
-123.4153803,55.84779669,SC_car171,f,with calf: Y,2015-02-10T02:05:00Z,2015,2,10,2,5,winter,2015-02-10T02:05:00Z,32.03333333333333,2015-02-10,16476
-123.4152411,55.85122054,SC_car171,f,with calf: Y,2015-02-12T10:01:00Z,2015,2,12,10,1,winter,2015-02-12T10:01:00Z,7.933333333333334,2015-02-12,16478
-123.4164459,55.84737078,SC_car171,f,with calf: Y,2015-02-13T10:04:00Z,2015,2,13,10,4,winter,2015-02-13T10:04:00Z,24.05,2015-02-13,16479
-123.41669949999999,55.85018231,SC_car171,f,with calf: Y,2015-02-14T10:04:00Z,2015,2,14,10,4,winter,2015-02-14T10:04:00Z,24,2015-02-14,16480
-123.3912977,55.85437195,SC_car171,f,with calf: Y,2015-02-15T02:01:00Z,2015,2,15,2,1,winter,2015-02-15T02:01:00Z,8,2015-02-15,16481
-123.3631246,55.87889806,SC_car171,f,with calf: Y,2015-02-16T18:02:00Z,2015,2,16,18,2,winter,2015-02-16T18:02:00Z,7.983333333333333,2015-02-16,16482
-123.3591032,55.86748068,SC_car171,f,with calf: Y,2015-02-17T02:01:00Z,2015,2,17,2,1,winter,2015-02-17T02:01:00Z,7.983333333333333,2015-02-17,16483
-123.3340925,55.85969804,SC_car171,f,with calf: Y,2015-02-18T02:02:00Z,2015,2,18,2,2,winter,2015-02-18T02:02:00Z,7.983333333333333,2015-02-18,16484
-123.3433801,55.84581727,SC_car171,f,with calf: Y,2015-02-19T10:03:00Z,2015,2,19,10,3,winter,2015-02-19T10:03:00Z,16,2015-02-19,16485
-123.3477442,55.84449317,SC_car171,f,with calf: Y,2015-02-20T02:02:00Z,2015,2,20,2,2,winter,2015-02-20T02:02:00Z,8,2015-02-20,16486
-123.3533938,55.85111716,SC_car171,f,with calf: Y,2015-02-21T18:02:00Z,2015,2,21,18,2,winter,2015-02-21T18:02:00Z,8.016666666666667,2015-02-21,16487
-123.3482977,55.86353129,SC_car171,f,with calf: Y,2015-02-22T18:01:00Z,2015,2,22,18,1,winter,2015-02-22T18:01:00Z,8,2015-02-22,16488
-123.3331102,55.88492212,SC_car171,f,with calf: Y,2015-02-23T10:03:00Z,2015,2,23,10,3,winter,2015-02-23T10:03:00Z,16.033333333333335,2015-02-23,16489
-123.344001,55.87995033,SC_car171,f,with calf: Y,2015-02-24T10:01:00Z,2015,2,24,10,1,winter,2015-02-24T10:01:00Z,7.983333333333333,2015-02-24,16490
-123.3381655,55.87982273,SC_car171,f,with calf: Y,2015-02-25T02:02:00Z,2015,2,25,2,2,winter,2015-02-25T02:02:00Z,8.016666666666667,2015-02-25,16491
-123.3271754,55.89397711,SC_car171,f,with calf: Y,2015-02-26T10:04:00Z,2015,2,26,10,4,winter,2015-02-26T10:04:00Z,24.05,2015-02-26,16492
-123.329917,55.90237091,SC_car171,f,with calf: Y,2015-02-27T02:02:00Z,2015,2,27,2,2,winter,2015-02-27T02:02:00Z,8.016666666666667,2015-02-27,16493
-123.3252266,55.89994841,SC_car171,f,with calf: Y,2015-02-28T10:02:00Z,2015,2,28,10,2,winter,2015-02-28T10:02:00Z,8.016666666666667,2015-02-28,16494
-123.3357816,55.90919275,SC_car171,f,with calf: Y,2015-03-01T02:01:00Z,2015,3,1,2,1,winter,2015-03-01T02:01:00Z,7.983333333333333,2015-03-01,16495
-123.3215675,55.90614878,SC_car171,f,with calf: Y,2015-03-02T18:02:00Z,2015,3,2,18,2,winter,2015-03-02T18:02:00Z,7.983333333333333,2015-03-02,16496
-123.3280051,55.89755099,SC_car171,f,with calf: Y,2015-03-03T18:01:00Z,2015,3,3,18,1,winter,2015-03-03T18:01:00Z,7.966666666666667,2015-03-03,16497
-123.3281573,55.90042583,SC_car171,f,with calf: Y,2015-03-04T02:02:00Z,2015,3,4,2,2,winter,2015-03-04T02:02:00Z,8.016666666666667,2015-03-04,16498
-123.3259214,55.9065237,SC_car171,f,with calf: Y,2015-03-05T02:01:00Z,2015,3,5,2,1,winter,2015-03-05T02:01:00Z,7.983333333333333,2015-03-05,16499
-123.3184945,55.90786394,SC_car171,f,with calf: Y,2015-03-06T10:05:00Z,2015,3,6,10,5,winter,2015-03-06T10:05:00Z,32.06666666666667,2015-03-06,16500
-123.3260749,55.90575955,SC_car171,f,with calf: Y,2015-03-07T18:02:00Z,2015,3,7,18,2,winter,2015-03-07T18:02:00Z,7.983333333333333,2015-03-07,16501
-123.3312177,55.90861209,SC_car171,f,with calf: Y,2015-03-08T02:01:00Z,2015,3,8,2,1,winter,2015-03-08T02:01:00Z,7.983333333333333,2015-03-08,16502
-123.3285569,55.90229368,SC_car171,f,with calf: Y,2015-03-09T18:02:00Z,2015,3,9,18,2,winter,2015-03-09T18:02:00Z,8.016666666666667,2015-03-09,16503
-123.3199547,55.90647644,SC_car171,f,with calf: Y,2015-03-10T18:01:00Z,2015,3,10,18,1,winter,2015-03-10T18:01:00Z,7.966666666666667,2015-03-10,16504
-123.3191819,55.90391769,SC_car171,f,with calf: Y,2015-03-11T10:03:00Z,2015,3,11,10,3,winter,2015-03-11T10:03:00Z,16.033333333333335,2015-03-11,16505
-123.3299629,55.90965773,SC_car171,f,with calf: Y,2015-03-12T18:03:00Z,2015,3,12,18,3,winter,2015-03-12T18:03:00Z,16,2015-03-12,16506
-123.3324798,55.90656008,SC_car171,f,with calf: Y,2015-03-13T18:04:00Z,2015,3,13,18,4,winter,2015-03-13T18:04:00Z,24.016666666666666,2015-03-13,16507
-123.3296339,55.90293773,SC_car171,f,with calf: Y,2015-03-14T10:03:00Z,2015,3,14,10,3,winter,2015-03-14T10:03:00Z,15.983333333333333,2015-03-14,16508
-123.3229033,55.90713365,SC_car171,f,with calf: Y,2015-03-15T18:01:00Z,2015,3,15,18,1,winter,2015-03-15T18:01:00Z,8,2015-03-15,16509
-123.3181875,55.90553758,SC_car171,f,with calf: Y,2015-03-16T02:01:00Z,2015,3,16,2,1,winter,2015-03-16T02:01:00Z,8,2015-03-16,16510
-123.3190332,55.90333404,SC_car171,f,with calf: Y,2015-03-17T02:02:00Z,2015,3,17,2,2,winter,2015-03-17T02:02:00Z,8,2015-03-17,16511
-123.3021481,55.90600028,SC_car171,f,with calf: Y,2015-03-18T02:02:00Z,2015,3,18,2,2,winter,2015-03-18T02:02:00Z,8,2015-03-18,16512
-123.3148673,55.91031722,SC_car171,f,with calf: Y,2015-03-20T10:06:00Z,2015,3,20,10,6,winter,2015-03-20T10:06:00Z,40.083333333333336,2015-03-20,16514
-123.3113894,55.90749575,SC_car171,f,with calf: Y,2015-03-21T18:05:00Z,2015,3,21,18,5,winter,2015-03-21T18:05:00Z,31.983333333333334,2015-03-21,16515
-123.3253621,55.87983926,SC_car171,f,with calf: Y,2015-03-25T02:02:00Z,2015,3,25,2,2,winter,2015-03-25T02:02:00Z,79.95,2015-03-25,16519
-123.3156289,55.88196713,SC_car171,f,with calf: Y,2015-03-27T02:05:00Z,2015,3,27,2,5,winter,2015-03-27T02:05:00Z,32.06666666666667,2015-03-27,16521
