"","X","Y","animal.id","jdate","pres_bkg","MAP_LABEL","conif","age_class","cc_class","HARVEST_YEAR","WATERBODY_TYPE","STREAM_ORDER","ROAD_SURFACE","layer","focal_sum","elevation","slope","aspect","TRI"
"5463",1162562.5,1192462.5,NA,NA,0,"SBSwk2","TC",8,6,NA,NA,NA,NA,2.03589962542365,NA,1028.36181640625,13.8867053985596,159.013534545898,5.00969696044922
"5464",1173212.5,1208437.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,1.45101324159438,NA,1273.63098144531,24.5705890655518,111.57536315918,9.05690002441406
"5465",1181762.5,1199712.5,NA,NA,0,"ESSFwk2","TC",9,5,NA,NA,NA,NA,2.09001741752401,NA,1185.13818359375,32.9046401977539,313.237152099609,11.6503601074219
"5466",1171312.5,1213812.5,NA,NA,0,"ESSFwc3",NA,3,0,NA,NA,NA,NA,1.40604445064662,NA,1467.39733886719,34.0153617858887,138.129684448242,12.410400390625
"5467",1160737.5,1226487.5,NA,NA,0,"ESSFwk2","TC",8,6,NA,NA,NA,NA,0.815821711368406,NA,1141.88073730469,44.234375,15.827766418457,18.9303741455078
"5468",1167187.5,1219412.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.671902442497452,NA,1890.42944335938,49.8148574829102,279.714233398438,23.2248382568359
"5469",1149837.5,1208437.5,NA,NA,0,"ESSFwcp",NA,8,0,NA,NA,NA,NA,3.31148850852979,NA,1725.33850097656,22.347339630127,251.003036499023,8.09353637695312
"5470",1156837.5,1195662.5,NA,NA,0,"ESSFwk2",NA,6,7,NA,NA,NA,NA,0.692597295098655,NA,1110.76086425781,25.9494342803955,251.902191162109,9.66410827636719
"5471",1160112.5,1199512.5,NA,NA,0,"ESSFwk2","TC",6,7,NA,NA,NA,NA,2.15789180700646,NA,1154.00659179688,28.8481216430664,246.859451293945,10.8757476806641
"5472",1150062.5,1207912.5,NA,NA,0,"ESSFwcp",NA,8,0,NA,NA,NA,NA,3.65115178979523,NA,1701.921875,15.1167106628418,145.182556152344,5.13380432128906
"5473",1185537.5,1209737.5,NA,NA,0,"ESSFwk2","TC",8,3,NA,NA,NA,NA,2.03619283029808,NA,1226.99572753906,19.2955341339111,54.9664268493652,6.6212158203125
"5474",1148287.5,1192987.5,NA,NA,0,"SBSmk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672,2.54444377487161e-14,90,0
"5475",1180562.5,1209337.5,NA,NA,0,"SBSwk2","TC",8,3,NA,NA,NA,NA,0.0811224153978574,NA,1047.31628417969,5.94168949127197,266.902465820312,2.01263427734375
"5476",1182812.5,1198537.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,2.46623201004785,NA,1357.09814453125,14.7745809555054,95.5290985107422,5.04951477050781
"5477",1149587.5,1221312.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,2.33628242139084,NA,1519.55688476562,45.2153854370117,220.173080444336,18.4757232666016
"5478",1171862.5,1205862.5,NA,NA,0,"SBSwk2","TC",8,3,NA,NA,NA,NA,1.47177347961554,NA,921.528442382812,6.82783794403076,166.680786132812,2.33379364013672
"5479",1149662.5,1201387.5,NA,NA,0,"SBSmk2",NA,6,5,NA,NA,NA,NA,0.289375650262716,NA,762.189392089844,7.0629711151123,77.266845703125,2.42890167236328
"5480",1182487.5,1215112.5,NA,NA,0,"SBSwk2","TC",7,3,NA,NA,NA,NA,1.17395150972634,NA,909.330139160156,16.1719341278076,345.221801757812,5.53414154052734
"5481",1172437.5,1209762.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.875505890404607,NA,1989.94873046875,32.3702850341797,29.4382362365723,15.0605926513672
"5482",1177237.5,1202562.5,NA,NA,0,"ESSFwc3",NA,4,1,NA,NA,NA,NA,0.760745332405049,NA,1557.55700683594,33.7374801635742,172.13232421875,12.8411560058594
"5483",1173237.5,1200162.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,1.14617183356858,NA,1131.97729492188,22.6895694732666,152.621109008789,8.12078857421875
"5484",1145737.5,1218587.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,1.9116142339209,NA,1515.71704101562,12.8800792694092,143.111663818359,4.25167846679688
"5485",1168337.5,1199212.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.597461689491561,NA,1786.662109375,5.07435750961304,90.3824081420898,2.77577209472656
"5486",1158112.5,1194762.5,NA,NA,0,"ESSFwk2","TC",7,5,NA,NA,NA,NA,1.2330539922525,NA,1192.103515625,29.4973564147949,296.394378662109,11.1744537353516
"5487",1160462.5,1219337.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.34528931909583,NA,2074.1796875,14.8417015075684,96.7752456665039,5.12841796875
"5488",1159312.5,1206562.5,NA,NA,0,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,4.01502483145933,NA,1684.60754394531,29.8269939422607,193.390258789062,11.1061706542969
"5489",1165262.5,1195087.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,1.36081240750697,NA,1368.38537597656,31.6883392333984,186.761611938477,11.9462127685547
"5490",1169312.5,1194012.5,NA,NA,0,"ESSFwcp",NA,7,1,NA,NA,NA,NA,1.01196632882762,NA,1601.70324707031,12.2120904922485,335.93212890625,4.27784729003906
"5491",1158362.5,1212962.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.53464006684626,NA,1948.71960449219,36.5204391479492,326.553009033203,13.9798583984375
"5492",1148162.5,1207362.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,3.73634484832978,NA,1500.31689453125,3.43336176872253,31.4981746673584,1.18853759765625
"5493",1177712.5,1201087.5,NA,NA,0,"SBSwk2","TC",9,5,NA,NA,NA,NA,1.685137293702,NA,906.509765625,20.7152652740479,68.1174621582031,7.45452880859375
"5494",1171837.5,1222287.5,NA,NA,0,"SBSwk2","TC",6,5,NA,NA,NA,NA,0.894097387403191,NA,936.079040527344,22.5789623260498,118.153709411621,8.16794586181641
"5495",1152837.5,1207987.5,NA,NA,0,"ESSFwk2","TC",8,3,NA,NA,NA,NA,3.18415733612513,NA,1273.68493652344,29.4721488952637,121.130432128906,10.8572998046875
"5496",1165112.5,1215337.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.951122046768901,NA,1507.50634765625,37.7412910461426,48.54443359375,14.0677642822266
"5497",1182937.5,1204737.5,NA,NA,0,"SBSwk2","TC",6,2,NA,NA,NA,NA,1.24640073971178,NA,968.267578125,17.0806884765625,132.355743408203,5.65679168701172
"5498",1148087.5,1205812.5,NA,NA,0,"ESSFwk2","TC",8,2,NA,NA,NA,NA,2.36119617440165,NA,1186.12670898438,13.6842889785767,287.310119628906,4.87315368652344
"5499",1166262.5,1212662.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,1.31961755183993,NA,1542.27905273438,11.9481620788574,107.754936218262,4.18368530273438
"5500",1176762.5,1203512.5,NA,NA,0,"ESSFwk2","TC",9,5,NA,NA,NA,NA,0.879602584412539,NA,1225.15759277344,6.30528593063354,332.469757080078,2.22917175292969
"5501",1162912.5,1223537.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,0.131530034155585,NA,1501.80358886719,20.3108081817627,86.4785766601562,7.36618041992188
"5502",1185587.5,1198812.5,NA,NA,0,"SBSwk2","TC",8,5,NA,NA,NA,NA,0.387812809757495,NA,840.861328125,NA,NA,NA
"5503",1182612.5,1214962.5,NA,NA,0,"SBSwk2","TC",7,4,NA,NA,NA,NA,1.19663149840082,NA,986.078491210938,18.212610244751,32.3459510803223,7.64970397949219
"5504",1183362.5,1209187.5,NA,NA,0,"ESSFwc3","TC",6,3,NA,NA,NA,NA,0.362016134913756,NA,1569.38122558594,30.0602989196777,89.1034545898438,11.1594848632812
"5505",1150537.5,1197337.5,NA,NA,0,"ESSFwk2",NA,7,3,NA,NA,NA,NA,2.2423650569487,NA,1181.45715332031,7.90681171417236,21.4733066558838,2.7391357421875
"5506",1151287.5,1205187.5,NA,NA,0,"ESSFwk2","TC",6,2,NA,NA,NA,NA,1.03806740559991,NA,1180.96984863281,16.2969169616699,59.2476997375488,5.54031372070312
"5507",1185237.5,1221187.5,NA,NA,0,"ESSFwc3","TC",6,5,NA,NA,NA,NA,0.518624550543009,NA,1269.58984375,25.9209518432617,321.705322265625,9.0150146484375
"5508",1180762.5,1207987.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,0.705087918435702,NA,1135.05078125,13.7069215774536,16.6210193634033,4.814697265625
"5509",1156437.5,1198262.5,NA,NA,0,"ESSFwk2","TC",6,2,NA,NA,NA,NA,1.82491838427322,NA,1255.08874511719,23.4365196228027,236.407974243164,9.54353332519531
"5510",1146987.5,1226337.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.620468548360857,NA,1878.19750976562,37.6039390563965,226.515869140625,14.2225036621094
"5511",1179912.5,1198712.5,NA,NA,0,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,0.313618582743442,NA,1574.65856933594,29.7685966491699,76.330436706543,11.0751190185547
"5512",1180487.5,1225287.5,NA,NA,0,"SBSwk2",NA,5,1,NA,NA,NA,NA,0.888851015296695,NA,809.789306640625,11.160174369812,61.9289360046387,4.41928100585938
"5513",1155912.5,1218712.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,1.80112937358584,NA,1196.73327636719,20.8633346557617,268.963928222656,7.29904174804688
"5514",1182512.5,1190987.5,NA,NA,0,"ESSFwcp",NA,6,1,NA,NA,NA,NA,1.70140258601889,NA,1663.26379394531,23.5143165588379,151.811462402344,8.46253967285156
"5515",1146862.5,1194912.5,NA,NA,0,"SBSmk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672,2.54444377487161e-14,90,0
"5516",1157337.5,1195912.5,NA,NA,0,"ESSFwc3","TC",5,6,NA,NA,NA,NA,1.24738501236017,NA,1393.67785644531,30.0256080627441,237.644378662109,11.1122589111328
"5517",1184987.5,1194437.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,0.584386618061142,NA,1414.24621582031,4.61812591552734,58.9536819458008,1.55313110351562
"5518",1178962.5,1204137.5,NA,NA,0,"SBSwk2","TC",3,1,NA,NA,NA,NA,1.91852593088982,90,912.057495117188,3.03155827522278,141.418106079102,0.940887451171875
"5519",1170612.5,1216912.5,NA,NA,0,"ESSFwk2","TC",9,5,NA,NA,NA,NA,0.883949588572305,NA,1153.8154296875,23.8445796966553,53.0447311401367,8.22515869140625
"5520",1178762.5,1194412.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.566193558149556,225,1333.80419921875,29.0486927032471,281.464416503906,10.9296264648438
"5521",1158012.5,1217537.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.688034826840227,NA,1701.37109375,38.6995582580566,341.25537109375,15.9699096679688
"5522",1170162.5,1193162.5,NA,NA,0,"ESSFwcp",NA,6,0,NA,NA,NA,NA,0.190035078030365,NA,1656.22485351562,27.4090843200684,319.420043945312,9.61711120605469
"5523",1184837.5,1222262.5,NA,NA,0,"ESSFwk2","TC",5,3,NA,NA,NA,NA,0.749934574589719,NA,1091.15625,5.08193969726562,306.57275390625,1.70539855957031
"5524",1174587.5,1218087.5,NA,NA,0,"SBSwk2","TC",3,3,NA,NA,NA,NA,0.822783798509628,10,923.648803710938,14.7644100189209,51.9893531799316,4.89006042480469
"5525",1168437.5,1207087.5,NA,NA,0,"ESSFwc3",NA,8,0,NA,NA,NA,NA,0.25067916910859,NA,1638.48681640625,33.7766227722168,329.287902832031,13.1186218261719
"5526",1156462.5,1194137.5,NA,NA,0,"SBSwk2",NA,8,6,NA,NA,NA,NA,0.172055534290491,NA,841.067687988281,2.5600962638855,201.569458007812,1.96657562255859
"5527",1178212.5,1223087.5,NA,NA,0,"ESSFwk2","TC",7,5,NA,NA,NA,NA,1.43221056762258,NA,1050.83850097656,30.0556983947754,43.8695259094238,10.6404571533203
"5528",1162462.5,1222062.5,NA,NA,0,"ESSFwc3",NA,NA,NA,NA,"L",NA,NA,0,NA,1588.09130859375,3.643390417099,324.00390625,1.39404296875
"5529",1152262.5,1204712.5,NA,NA,0,"SBSvk",NA,7,4,NA,NA,NA,NA,0.39671511077852,NA,818.425109863281,9.66134452819824,157.843170166016,3.32054138183594
"5530",1184037.5,1203412.5,NA,NA,0,"ESSFwk2","TC",NA,1,1994,NA,NA,NA,1.26037978222808,225,1101.80187988281,4.50359058380127,284.823974609375,2.11720275878906
"5531",1177462.5,1201637.5,NA,NA,0,"SBSwk2","TC",8,4,NA,NA,NA,NA,1.42387394147938,NA,990.742736816406,33.9750480651855,164.090377807617,13.3249359130859
"5532",1169462.5,1195187.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,0.226251810733161,NA,1461.74047851562,17.974178314209,226.802780151367,7.38092041015625
"5533",1147987.5,1226812.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.31850869351583,NA,1637.50720214844,43.6137313842773,9.57382965087891,18.6811828613281
"5534",1155087.5,1215562.5,NA,NA,0,"ESSFwcp",NA,8,1,NA,NA,NA,NA,1.11878875153173,NA,1708.86083984375,34.9509887695312,262.789276123047,13.4760589599609
"5535",1150562.5,1208512.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,2.89620672468748,NA,1530.01806640625,25.944803237915,73.8393859863281,9.58914184570312
"5536",1159562.5,1209162.5,NA,NA,0,"ESSFwcp",NA,8,1,NA,NA,NA,NA,2.9741208371579,NA,1627.13500976562,29.5916652679443,116.13843536377,11.2207183837891
"5537",1152412.5,1201162.5,NA,NA,0,"SBSwk2",NA,6,6,NA,NA,NA,NA,1.68340070849462,NA,939.202087402344,26.364501953125,208.7001953125,9.59259796142578
"5538",1165237.5,1218062.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,1.76959725591847,NA,1358.57275390625,43.6825752258301,77.6982116699219,18.7937316894531
"5539",1168962.5,1201062.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.39007393928312,NA,1826.37536621094,46.2132148742676,351.770172119141,20.0866546630859
"5540",1168512.5,1225087.5,NA,NA,0,"SBSwk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672,2.54444377487161e-14,90,0
"5541",1156637.5,1194937.5,NA,NA,0,"SBSwk2",NA,6,7,NA,NA,NA,NA,0.244101921731466,225,808.932250976562,28.2628040313721,240.66552734375,10.4540557861328
"5542",1172862.5,1213212.5,NA,NA,0,"SBSwk2","TC",8,5,NA,NA,NA,NA,2.02048259379774,175,960.995483398438,34.5908622741699,324.824279785156,13.0326309204102
"5543",1159012.5,1218212.5,NA,NA,0,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,0.460243398953201,NA,1639.20727539062,31.4156055450439,351.588592529297,11.9508056640625
"5544",1167037.5,1204912.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.660385754039228,NA,1726.08764648438,29.4115600585938,74.9777908325195,11.1488952636719
"5545",1165912.5,1211037.5,NA,NA,0,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,2.48873736564236,NA,1593.74194335938,34.871150970459,158.049652099609,13.8413696289062
"5546",1165512.5,1210512.5,NA,NA,0,"ESSFwc3","TC",8,2,NA,NA,NA,NA,2.91976341642268,NA,1484.98510742188,14.0157079696655,140.077453613281,6.01728820800781
"5547",1168887.5,1204912.5,NA,NA,0,"ESSFwc3","TC",8,2,NA,NA,NA,NA,1.02971747102068,NA,1456.96765136719,25.316915512085,91.0041656494141,9.15254211425781
"5548",1172762.5,1202862.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.393885230535391,NA,1765.11682128906,29.2508697509766,96.0866928100586,10.8684844970703
"5549",1169012.5,1225462.5,NA,NA,0,"SBSwk2","TC",NA,1,NA,NA,NA,NA,0.0779851556707874,NA,707.599365234375,15.0182590484619,219.35986328125,5.27452850341797
"5550",1167512.5,1194162.5,NA,NA,0,"ESSFwcp",NA,6,0,NA,NA,NA,NA,2.04209036987498,NA,1654.98767089844,12.0607290267944,69.2485961914062,4.22317504882812
"5551",1163162.5,1202962.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,1.62385580008128,NA,1364.58532714844,28.128942489624,95.1238098144531,10.2858428955078
"5552",1148987.5,1206162.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,3.2265989484299,NA,1308.21179199219,26.6507110595703,118.576103210449,9.81692504882812
"5553",1157612.5,1197437.5,NA,NA,0,"ESSFwk2","TC",8,6,NA,NA,NA,NA,1.92543618192374,NA,1220.32019042969,31.824426651001,291.287384033203,12.2189331054688
"5554",1158012.5,1220187.5,NA,NA,0,"ESSFwc3",NA,8,0,NA,NA,NA,NA,1.22184775046861,NA,1514.56884765625,19.9787540435791,125.79256439209,6.56570434570312
"5555",1165212.5,1219387.5,NA,NA,0,"ESSFwcp",NA,6,1,NA,NA,NA,NA,0.451789162916657,NA,1747.76110839844,41.5805435180664,215.729583740234,16.6579284667969
"5556",1183262.5,1198937.5,NA,NA,0,"ESSFwk2","TC",9,5,NA,NA,NA,NA,1.98555159927157,NA,1206.99279785156,17.4169044494629,84.7085189819336,6.06808471679688
"5557",1152362.5,1206762.5,NA,NA,0,"SBSvk","TC",8,5,NA,NA,NA,NA,2.39522900971631,NA,947.04150390625,7.57925796508789,76.8783416748047,3.59700012207031
"5558",1150837.5,1203862.5,NA,NA,0,"SBSvk",NA,7,5,NA,NA,NA,NA,1.20194909982453,NA,925.219665527344,23.7843017578125,135.335464477539,7.82216644287109
"5559",1162137.5,1203587.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,2.71562914176468,NA,1576.13403320312,41.9799385070801,295.043182373047,17.7539520263672
"5560",1179862.5,1223787.5,NA,NA,0,"ESSFwk2","TC",6,2,NA,NA,NA,NA,1.65047531192348,NA,1100.23852539062,28.4334926605225,210.793518066406,10.4974670410156
"5561",1169062.5,1210062.5,NA,NA,0,"SBSwk2","TC",NA,1,NA,NA,NA,NA,2.81098030241761,300,994.270324707031,11.9382104873657,315.746307373047,3.75969696044922
"5562",1151362.5,1194787.5,NA,NA,0,"SBSmk2","TC",8,5,NA,NA,NA,NA,0.308324787464535,310,757.462707519531,8.99672412872314,192.412643432617,3.15514373779297
"5563",1153387.5,1206537.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,3,NA,2.54053204646588,NA,1012.39990234375,21.7545642852783,334.879272460938,8.38284301757812
"5564",1171212.5,1220537.5,NA,NA,0,"SBSwk2","TC",8,6,NA,NA,NA,NA,2.27423921259509,NA,983.904174804688,37.8302192687988,122.01375579834,14.8846206665039
"5565",1180262.5,1224337.5,NA,NA,0,"ESSFwk2","TC",7,3,NA,NA,NA,NA,1.40441024769153,NA,1025.10791015625,19.2768726348877,315.580780029297,7.62476348876953
"5566",1157512.5,1223112.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.963992555557409,NA,2061.73754882812,13.7556686401367,201.575180053711,5.42913818359375
"5567",1168187.5,1221412.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,1.16163735955977,NA,1446.78686523438,28.4103832244873,307.129821777344,10.1065063476562
"5568",1174662.5,1215412.5,NA,NA,0,"SBSwk2","TC",3,6,NA,NA,NA,NA,2.01357762801885,NA,973.650939941406,23.3988132476807,124.403846740723,8.24690246582031
"5569",1158087.5,1207462.5,NA,NA,0,"ESSFwcp",NA,6,1,NA,NA,NA,NA,4.6731547597448,NA,1678.89099121094,29.8077983856201,204.280166625977,11.2981262207031
"5570",1153187.5,1196837.5,NA,NA,0,"SBSwk2",NA,7,6,NA,NA,NA,"loose",0.974697273479803,250,777.66748046875,2.92294216156006,102.869720458984,1.14035034179688
"5571",1170812.5,1218012.5,NA,NA,0,"ESSFwk2","TC",8,7,NA,NA,NA,NA,1.7904309141573,NA,1025.27124023438,21.6645278930664,344.1142578125,7.91915893554688
"5572",1184137.5,1218162.5,NA,NA,0,"ESSFwc3","TC",5,5,NA,NA,NA,NA,1.65864675980446,NA,1439.36022949219,28.6645278930664,263.716461181641,10.5945892333984
"5573",1182837.5,1218662.5,NA,NA,0,"ESSFwk2","TC",6,3,NA,NA,NA,NA,2.7931327836227,NA,1162.93249511719,22.6841201782227,239.851409912109,8.1700439453125
"5574",1168862.5,1223562.5,NA,NA,0,"SBSwk2","TC",7,5,NA,NA,NA,NA,0.265474814294979,NA,755.111694335938,29.5110645294189,298.645416259766,10.9724655151367
"5575",1184262.5,1203487.5,NA,NA,0,"ESSFwk2","TC",7,5,NA,NA,NA,NA,1.48020033963289,NA,1165.70153808594,19.7684707641602,280.762573242188,7.11947631835938
"5576",1157837.5,1213962.5,NA,NA,0,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,1.34478266277541,NA,1682.75659179688,27.3420066833496,211.429550170898,9.86380004882812
"5577",1180762.5,1225662.5,NA,NA,0,"SBSwk2",NA,5,2,NA,NA,NA,NA,0.661267902517673,NA,823.451293945312,12.1721696853638,309.432769775391,3.99465942382812
"5578",1163862.5,1212287.5,NA,NA,0,"ESSFwk2","TC",9,3,NA,NA,NA,NA,1.58839381863084,NA,1221.53210449219,22.8562812805176,59.760814666748,8.38670349121094
"5579",1176237.5,1192562.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,0.278190004007939,75,1156.091796875,9.61296844482422,117.604461669922,3.28187561035156
"5580",1166112.5,1198237.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,0.768410812512515,NA,1515.38232421875,24.7699375152588,297.718780517578,8.89228820800781
"5581",1159487.5,1211587.5,NA,NA,0,"ESSFwc3","TC",8,2,NA,NA,NA,NA,0.961383385270412,NA,1453.98950195312,6.53279066085815,182.083145141602,2.37283325195312
"5582",1178687.5,1207362.5,NA,NA,0,"SBSwk2","TC",7,4,NA,NA,NA,NA,0.883875591718572,NA,790.564025878906,19.8978424072266,60.864990234375,7.00252532958984
"5583",1175962.5,1201912.5,NA,NA,0,"ESSFwc3",NA,6,0,NA,NA,NA,NA,0.687380218700007,NA,1482.27233886719,34.4780044555664,63.2174110412598,13.8613128662109
"5584",1150687.5,1203187.5,NA,NA,0,"SBSmk2",NA,6,1,NA,NA,NA,NA,1.34747603125254,NA,767.331848144531,1.54129004478455,228.026794433594,0.960968017578125
"5585",1175937.5,1219912.5,NA,NA,0,"SBSwk2",NA,4,5,NA,NA,NA,NA,0.332208381569376,NA,783.325927734375,7.39783573150635,47.5544090270996,2.73546600341797
"5586",1151012.5,1192962.5,NA,NA,0,"SBSmk2","TC",7,1,NA,NA,NA,NA,0.0541716173656143,NA,672.062377929688,1.25239980220795,327.254730224609,0.477577209472656
"5587",1176262.5,1190787.5,NA,NA,0,"ESSFwk2","TC",8,4,NA,NA,NA,NA,0.191637391612313,NA,1127.17651367188,9.8262300491333,258.957122802734,3.47459411621094
"5588",1167637.5,1191362.5,NA,NA,0,"ESSFwk2","TC",8,6,NA,NA,NA,NA,2.91878054786622,NA,1227.89733886719,17.6493453979492,175.03938293457,6.68659973144531
"5589",1162337.5,1224537.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.22005359820383,NA,1827.0556640625,36.4503631591797,266.452392578125,13.9893188476562
"5590",1183587.5,1205687.5,NA,NA,0,"ESSFwk2","TC",NA,1,1994,NA,NA,"rough",2.2718198371334,90,1113.3671875,14.3770484924316,277.876495361328,4.96882629394531
"5591",1169987.5,1222937.5,NA,NA,0,"SBSwk2","TC",7,3,NA,NA,NA,NA,0.519642434412231,NA,893.838745117188,32.9797210693359,34.8258438110352,12.362060546875
"5592",1165637.5,1191362.5,NA,NA,0,"ESSFwcp","TC",8,3,NA,NA,NA,NA,1.0291207416067,NA,1630.947265625,20.5046424865723,134.162612915039,7.04249572753906
"5593",1150562.5,1202287.5,NA,NA,0,"SBSmk2",NA,6,6,NA,NA,NA,NA,0.692357256284561,NA,761.528930664062,7.91995239257812,94.124626159668,2.65317535400391
"5594",1181312.5,1219312.5,NA,NA,0,"SBSwk2","TC",6,2,NA,NA,NA,NA,2.36922437188312,NA,988.95068359375,23.8419761657715,309.111999511719,8.19368743896484
"5595",1162512.5,1202212.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,1.53291629402913,NA,1570.97839355469,31.2495765686035,126.32861328125,11.3043975830078
"5596",1177187.5,1222862.5,NA,NA,0,"SBSwk2","TC",8,4,NA,NA,NA,NA,1.13928658040713,NA,886.023864746094,12.4578065872192,277.927276611328,4.26058959960938
"5597",1183662.5,1190737.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,2.76948682430383,NA,1276.40673828125,17.0185012817383,318.921783447266,5.59263610839844
"5598",1167337.5,1224512.5,NA,NA,0,"SBSwk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672,0.0652569681406021,45,0.0201339721679688
"5599",1151562.5,1190537.5,NA,NA,0,"SBSmk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672,2.54444377487161e-14,90,0
"5600",1161237.5,1196162.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,3.42600350276358,NA,1456.63745117188,27.8777141571045,358.606262207031,9.97145080566406
"5601",1159537.5,1208137.5,NA,NA,0,"ESSFwc3",NA,8,1,NA,NA,NA,NA,3.72215147515748,NA,1522.29821777344,20.717264175415,154.930236816406,7.44108581542969
"5602",1184187.5,1200987.5,NA,NA,0,"SBSwk2","TC",9,4,NA,NA,NA,NA,0.828946391044789,NA,819.81298828125,1.45857274532318,249.562026977539,0.884628295898438
"5603",1145787.5,1198912.5,NA,NA,0,"SBSmk2",NA,NA,NA,NA,"L",NA,NA,0,100,671.912353515625,1.8549393415451,235.031326293945,0.642837524414062
"5604",1152187.5,1210137.5,NA,NA,0,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,1.13419288826021,NA,1611.732421875,35.5944061279297,141.149993896484,13.2248229980469
"5605",1173887.5,1220137.5,NA,NA,0,"SBSwk2","TC",NA,1,1994,NA,NA,NA,0.789085927501028,60,818.883850097656,15.8364877700806,282.927276611328,5.54109191894531
"5606",1152237.5,1210462.5,NA,NA,0,"BAFAun",NA,8,1,NA,NA,NA,NA,0.875793987065477,NA,1723.07592773438,15.4750089645386,86.8993835449219,5.26376342773438
"5607",1161462.5,1193662.5,NA,NA,0,"ESSFwc3","TC",8,7,NA,NA,NA,NA,3.52793262186017,NA,1335.12866210938,32.4400901794434,185.695663452148,12.2904815673828
"5608",1183337.5,1200212.5,NA,NA,0,"SBSwk2","TC",8,4,NA,NA,NA,NA,1.32891368709473,NA,1012.2939453125,19.7335147857666,113.139129638672,7.04881286621094
"5609",1175037.5,1193137.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,0.25854413854695,NA,1328.81555175781,4.41614484786987,354.841796875,1.69300842285156
"5610",1166287.5,1225287.5,NA,NA,0,"SBSwk2",NA,5,7,NA,NA,NA,NA,0.115950590339068,NA,721.785278320312,17.1371746063232,47.2378273010254,5.67816162109375
"5611",1150762.5,1226987.5,NA,NA,0,"ESSFwc3","TC",7,7,NA,NA,NA,NA,1.42922251935983,NA,1389.13049316406,41.4693183898926,39.9142799377441,16.1796875
