"location.long","location.lat","comments","tag.local.identifier","animal.id","animal.sex","animal.reproductive.condition","tag.manufacturer.name","tag.model","date_time","year","month","day","hour","minute"
-122.3962837,55.50711316,"Burnt Pine","car043","BP_car043","f","","ATS","GPS",2005-10-14 18:04:10,2005,10,14,18,4
-122.3961947,55.46843391,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-06-13 16:00:42,2011,6,13,16,0
-122.3961169,55.47134856,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-10-12 07:03:05,2009,10,12,7,3
-122.3960789,55.47611,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-06 15:03:19,2009,5,6,15,3
-122.3959614,55.47386205,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2010-09-17 11:04:01,2010,9,17,11,4
-122.3959137,55.44231943,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-08-09 20:00:43,2011,8,9,20,0
-122.3951124,55.44406773,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-24 18:02:44,2011,6,24,18,2
-122.3950635,55.47392141,"Burnt Pine","car043","BP_car043","f","","ATS","GPS",2006-04-27 00:04:09,2006,4,27,0,4
-122.3914137,55.52618037,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-11-23 17:02:11,2011,11,23,17,2
-122.3906807,55.46976167,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-10-16 02:03:06,2009,10,16,2,3
-122.3888551,55.47253101,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-02 15:00:47,2012,6,2,15,0
-122.3886025,55.4735182,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-02 08:00:47,2012,6,2,8,0
-122.3883028,55.47039859,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-04 23:00:26,2012,6,4,23,0
-122.3860948,55.4709896,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-05 06:00:26,2012,6,5,6,0
-122.3853699,55.47081523,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-05 13:00:43,2012,6,5,13,0
-122.3850113,55.47566042,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-06 08:03:04,2009,5,6,8,3
-122.38447,55.47435834,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-15 01:03:22,2009,4,15,1,3
-122.3832389,55.50466153,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-11-13 06:03:34,2009,11,13,6,3
-122.382752,55.47475316,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2010-02-16 21:03:04,2010,2,16,21,3
-122.3824862,55.46706258,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-07-01 05:00:53,2012,7,1,5,0
-122.3824126,55.46772716,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-28 00:00:54,2012,6,28,0,0
-122.3823481,55.47509169,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-27 09:03:04,2009,3,27,9,3
-122.3822759,55.47505358,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-27 16:03:04,2009,3,27,16,3
-122.3822631,55.47131988,"Burnt Pine","car043","BP_car043","f","","ATS","GPS",2005-05-29 09:05:50,2005,5,29,9,5
-122.3822045,55.46687245,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-07-01 19:00:44,2012,7,1,19,0
-122.3822042,55.46689042,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-07-02 02:00:54,2012,7,2,2,0
-122.3821433,55.50395331,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-11-13 10:03:05,2009,11,13,10,3
-122.3820937,55.40009719,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-08 10:01:42,2011,6,8,10,1
-122.3820467,55.48394038,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-06 22:03:22,2009,5,6,22,3
-122.3816555,55.47385353,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-07 00:03:04,2009,3,7,0,3
-122.3815803,55.46835198,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-08 18:00:25,2012,6,8,18,0
-122.3814746,55.45994961,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-07-06 04:00:47,2012,7,6,4,0
-122.3814719,55.46931292,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2010-05-22 08:03:04,2010,5,22,8,3
-122.381226,55.39802602,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-03 11:01:43,2011,6,3,11,1
-122.3811986,55.47343517,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-14 11:03:23,2009,4,14,11,3
-122.3809832,55.47658005,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-18 20:03:04,2009,4,18,20,3
-122.3808242,55.41463911,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-10-05 18:02:11,2012,10,5,18,2
-122.3807866,55.39785306,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-05-31 20:00:44,2011,5,31,20,0
-122.3807765,55.46927795,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-10-19 08:03:36,2009,10,19,8,3
-122.3807378,55.39794267,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-03 18:01:27,2011,6,3,18,1
-122.3806904,55.396936,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-05-30 16:01:53,2011,5,30,16,1
-122.3805428,55.39728571,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-05-28 08:00:42,2011,5,28,8,0
-122.380338,55.47625869,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-19 03:03:03,2009,4,19,3,3
-122.3802138,55.47267807,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-19 19:03:08,2009,3,19,19,3
-122.3801817,55.39816451,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-02 00:01:24,2011,6,2,0,1
-122.3800943,55.50145837,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-11-12 21:03:59,2009,11,12,21,3
-122.3797393,55.41129082,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-08-23 14:00:43,2012,8,23,14,0
-122.3797388,55.39720974,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-05-30 09:01:42,2011,5,30,9,1
-122.379578,55.47599335,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-14 18:03:03,2009,4,14,18,3
-122.3795294,55.45894232,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-09 01:00:25,2012,6,9,1,0
-122.3793746,55.47141669,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-10-11 14:03:35,2009,10,11,14,3
-122.3792494,55.47545702,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-06 10:03:03,2009,3,6,10,3
-122.3792026,55.47239528,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-26 19:03:03,2009,3,26,19,3
-122.3791938,55.39772817,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-05-31 13:00:42,2011,5,31,13,0
-122.3790126,55.47110125,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2010-05-26 11:03:06,2010,5,26,11,3
-122.3787096,55.41248972,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-09-11 10:00:43,2013,9,11,10,0
-122.3786667,55.39811189,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-06 09:01:11,2011,6,6,9,1
-122.3786012,55.39625145,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-05-28 15:01:24,2011,5,28,15,1
-122.3782568,55.41114851,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-08-24 18:00:53,2012,8,24,18,0
-122.3781467,55.41112099,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-08-20 02:00:56,2012,8,20,2,0
-122.3780127,55.47100541,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-02-27 17:03:03,2009,2,27,17,3
-122.3778693,55.47187362,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-17 12:03:20,2009,2,17,12,3
-122.3778054,55.50806305,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-10-30 09:03:04,2009,10,30,9,3
-122.3777805,55.47299461,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-22 22:03:37,2009,4,22,22,3
-122.3775222,55.47252334,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-27 23:03:03,2009,3,27,23,3
-122.3775188,55.47062999,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-10 11:03:03,2009,3,10,11,3
-122.377105,55.39902052,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-06 23:00:41,2011,6,6,23,0
-122.3768905,55.47204836,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-28 20:03:20,2009,3,28,20,3
-122.3768746,55.41366654,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-06-30 00:02:10,2011,6,30,0,2
-122.3767231,55.41124853,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-08-21 20:01:24,2012,8,21,20,1
-122.3765758,55.46894033,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-16 22:03:20,2009,2,16,22,3
-122.3763998,55.45423037,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-10-10 06:03:40,2009,10,10,6,3
-122.3762765,55.47136321,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-11 06:03:52,2009,4,11,6,3
-122.3760227,55.47931804,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-10-22 13:03:46,2009,10,22,13,3
-122.3758415,55.47156497,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-01 11:03:03,2009,3,1,11,3
-122.3757083,55.45556216,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-09 22:01:24,2012,6,9,22,1
-122.3754608,55.47222978,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-05-02 02:00:42,2011,5,2,2,0
-122.375381,55.45826525,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-21 07:00:47,2012,6,21,7,0
-122.3753283,55.45859746,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-21 00:00:44,2012,6,21,0,0
-122.3752723,55.45743799,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-06-14 17:03:22,2009,6,14,17,3
-122.3751634,55.41099796,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-08-20 23:01:42,2012,8,20,23,1
-122.3750663,55.47126538,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-03 19:03:08,2009,3,3,19,3
-122.375049,55.47256016,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-05 03:03:03,2009,4,5,3,3
-122.3749431,55.45895493,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-23 08:01:11,2012,6,23,8,1
-122.3747205,55.42963982,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-12-13 19:03:39,2009,12,13,19,3
-122.3744704,55.48612142,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-20 02:03:37,2009,3,20,2,3
-122.3741917,55.53234775,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-11-30 03:00:43,2011,11,30,3,0
-122.3741651,55.46923984,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-25 01:03:03,2009,3,25,1,3
-122.3739882,55.47271649,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-02-14 00:03:04,2009,2,14,0,3
-122.3737958,55.5027113,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-10-23 16:03:29,2009,10,23,16,3
-122.3737446,55.47311511,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-15 10:03:19,2009,3,15,10,3
-122.3736423,55.47318199,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-15 10:03:04,2009,3,15,10,3
-122.3735432,55.4714472,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-05-15 19:00:26,2011,5,15,19,0
-122.3735,55.40731417,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-08-22 17:01:38,2012,8,22,17,1
-122.3731414,55.47094822,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-24 19:03:13,2009,2,24,19,3
-122.3731387,55.46872958,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-14 05:03:03,2009,5,14,5,3
-122.3729536,55.47191864,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-02 15:03:38,2009,3,2,15,3
-122.3727759,55.47274623,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-16 15:03:23,2009,2,16,15,3
-122.3727349,55.50212359,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-11-14 14:03:04,2009,11,14,14,3
-122.3726558,55.46806125,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-26 12:03:53,2009,3,26,12,3
-122.3725523,55.46899975,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-10 04:03:03,2009,3,10,4,3
-122.3722387,55.45598472,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-06-15 14:03:59,2009,6,15,14,3
-122.372192,55.46937711,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-13 15:03:04,2009,5,13,15,3
-122.3720038,55.47046703,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-16 19:03:04,2009,4,16,19,3
-122.3718327,55.45565915,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-16 22:02:12,2012,6,16,22,2
-122.3714302,55.46167855,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-06-08 14:03:04,2009,6,8,14,3
-122.3714032,55.45621497,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-06-15 00:03:21,2009,6,15,0,3
-122.3713079,55.4664836,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-14 18:03:37,2009,4,14,18,3
-122.3712895,55.45590976,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-06-18 12:03:07,2009,6,18,12,3
-122.3711336,55.45587122,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-17 19:01:53,2012,6,17,19,1
-122.3711017,55.45588903,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-14 21:00:53,2012,6,14,21,0
-122.3710655,55.46809802,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-29 10:03:37,2009,3,29,10,3
-122.3709032,55.45573794,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-06-19 23:03:04,2009,6,19,23,3
-122.3707119,55.50370012,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-10-22 12:03:03,2009,10,22,12,3
-122.3705248,55.45944539,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-03 23:03:37,2009,4,3,23,3
-122.3705066,55.46902519,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-21 18:03:04,2009,4,21,18,3
-122.3704578,55.46950479,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-16 19:03:23,2009,4,16,19,3
-122.370356,55.46755522,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-16 20:03:03,2009,5,16,20,3
-122.3702836,55.45810704,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2010-01-25 08:03:33,2010,1,25,8,3
-122.3702805,55.45482446,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-19 13:00:54,2012,6,19,13,0
-122.3701567,55.46874842,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-06 03:03:04,2009,3,6,3,3
-122.3701472,55.4552551,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-06-14 00:00:41,2012,6,14,0,0
-122.3696961,55.50663327,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-11-11 09:03:04,2009,11,11,9,3
-122.3692965,55.46635374,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-08 16:03:19,2009,5,8,16,3
-122.3691391,55.50849318,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-11-11 16:03:03,2009,11,11,16,3
-122.3690189,55.46669827,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2010-05-23 11:03:04,2010,5,23,11,3
-122.3689264,55.46655042,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-22 23:03:03,2009,5,22,23,3
-122.3688738,55.46598134,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-02-25 23:03:04,2009,2,25,23,3
-122.36862,55.45810836,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-20 15:03:04,2009,5,20,15,3
-122.3684095,55.45831485,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-31 04:03:03,2009,3,31,4,3
-122.3684094,55.45772806,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-12-14 09:03:05,2009,12,14,9,3
-122.3683768,55.44720176,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-09 06:03:37,2009,5,9,6,3
-122.3681463,55.46567656,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-25 23:03:52,2009,2,25,23,3
-122.3679636,55.45673192,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2010-01-26 06:03:22,2010,1,26,6,3
-122.367889,55.45674861,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-18 07:03:04,2009,5,18,7,3
-122.3678066,55.46496132,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-13 01:03:04,2009,5,13,1,3
-122.3674628,55.46727163,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-20 16:03:37,2009,3,20,16,3
-122.3674435,55.46610336,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-16 12:03:03,2009,4,16,12,3
-122.3673664,55.46608139,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-08 09:03:04,2009,5,8,9,3
-122.3671793,55.44625834,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-02 13:03:37,2009,5,2,13,3
-122.3670501,55.46577963,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-15 22:03:03,2009,4,15,22,3
-122.3670224,55.46563481,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-23 07:03:04,2009,3,23,7,3
-122.3663939,55.45738876,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-23 12:03:03,2009,4,23,12,3
-122.3662788,55.48300343,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-04-13 21:03:37,2009,4,13,21,3
-122.3660338,55.49865648,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-11-02 09:03:03,2009,11,2,9,3
-122.3659454,55.46464168,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-09 07:03:38,2009,3,9,7,3
-122.3654794,55.50448634,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-10-23 09:03:05,2009,10,23,9,3
-122.365272,55.46560508,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-08 02:03:10,2009,5,8,2,3
-122.364562,55.46470819,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2010-05-23 02:03:34,2010,5,23,2,3
-122.3644662,55.5410409,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-11-26 08:00:26,2011,11,26,8,0
-122.364398,55.54133708,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-11-25 11:00:54,2011,11,25,11,0
-122.364223,55.45196258,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-03-21 23:00:48,2011,3,21,23,0
-122.3641567,55.46394947,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-06-16 14:00:43,2011,6,16,14,0
-122.3628404,55.46367485,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-03-20 23:03:37,2009,3,20,23,3
-122.3627343,55.45230798,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2010-01-27 03:03:42,2010,1,27,3,3
-122.3626633,55.46308625,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-09 00:03:04,2009,3,9,0,3
-122.3621978,55.45224318,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-12-14 18:03:05,2009,12,14,18,3
-122.3620247,55.46365353,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-05-28 11:03:23,2009,5,28,11,3
-122.3615751,55.4525167,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2008-12-20 07:03:05,2008,12,20,7,3
-122.3614065,55.45130991,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-01-17 00:03:03,2009,1,17,0,3
-122.361085,55.45339297,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-05-15 12:00:26,2011,5,15,12,0
-122.3609609,55.45050963,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2010-01-05 19:03:28,2010,1,5,19,3
-122.3609514,55.4360314,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2010-01-04 23:03:21,2010,1,4,23,3
-122.3607804,55.45072255,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-05-15 05:00:44,2011,5,15,5,0
-122.3607483,55.45074935,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-04-21 21:00:43,2011,4,21,21,0
-122.3602036,55.45314485,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-04-23 19:03:03,2009,4,23,19,3
-122.36013,55.45212546,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-02-20 10:03:04,2009,2,20,10,3
-122.3598763,55.45255546,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-03-30 21:03:04,2009,3,30,21,3
-122.3597503,55.45086993,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-04-21 14:00:25,2011,4,21,14,0
-122.3596283,55.45068957,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-01-16 10:03:03,2009,1,16,10,3
-122.359254,55.45183332,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-20 03:03:22,2009,2,20,3,3
-122.3592226,55.45347669,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-01-18 11:03:03,2009,1,18,11,3
-122.3591281,55.45179852,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-02-20 03:03:03,2009,2,20,3,3
-122.3589138,55.44550992,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2010-01-29 04:03:21,2010,1,29,4,3
-122.3586513,55.45301991,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-22 16:03:03,2009,5,22,16,3
-122.3586266,55.4519154,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-04-20 17:00:43,2011,4,20,17,0
-122.3582348,55.5393101,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-11-28 09:00:47,2011,11,28,9,0
-122.3581012,55.50509488,"Burnt Pine","car115","BP_car115","m","","ATS","GPS G2000",2009-11-04 15:03:06,2009,11,4,15,3
-122.3580349,55.45222501,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-05-21 19:03:48,2009,5,21,19,3
-122.3580198,55.48537582,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-06-26 12:02:40,2011,6,26,12,2
-122.3580089,55.45236865,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-05-21 19:03:03,2009,5,21,19,3
-122.3578485,55.50573335,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-11-04 02:03:03,2009,11,4,2,3
-122.3576742,55.45214405,"Burnt Pine","car144","BP_car144","f","with calf: N","Lotek","GPS Iridium",2011-05-13 18:00:44,2011,5,13,18,0
-122.3576306,55.44996023,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2011-04-23 01:00:26,2011,4,23,1,0
-122.3574451,55.45154707,"Burnt Pine","car100","BP_car100","f","with calf: N","ATS","GPS G2000",2009-02-23 08:03:09,2009,2,23,8,3
-122.3568751,55.45120801,"Burnt Pine","car101","BP_car101","f","with calf: Unk","ATS","GPS G2000",2009-02-11 23:03:04,2009,2,11,23,3
