event.id,timestamp,location.long,location.lat,DOP,FixType,comments,study.specific.measurement,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,date
2270205732,02:00.0,-123.3092723,55.90076223,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205733,01:00.0,-123.308369,55.90180677,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205734,02:00.0,-123.3087424,55.90250668,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205735,00:00.0,-123.3093032,55.90264005,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205736,30:00.0,-123.3094634,55.9026666,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205737,00:00.0,-123.3095758,55.90272023,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205738,30:00.0,-123.3096732,55.90290867,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205739,00:00.0,-123.3098165,55.90282744,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205740,30:00.0,-123.3098168,55.9028544,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205741,00:00.0,-123.3097851,55.90289042,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205742,30:00.0,-123.3098168,55.9028544,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205743,00:00.0,-123.3098165,55.90281846,2.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205744,30:00.0,-123.3095752,55.90264835,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205745,31:00.0,-123.3115638,55.90331722,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,31:00.0
2270205746,01:00.0,-123.3117245,55.90340666,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205747,30:00.0,-123.3121417,55.90357632,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205748,00:00.0,-123.3123499,55.90361174,2.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205749,30:00.0,-123.3121412,55.90352241,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205750,00:00.0,-123.3123014,55.90354896,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205751,30:00.0,-123.312334,55.90362076,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205752,00:00.0,-123.3122533,55.9035401,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205753,30:00.0,-123.3123335,55.90355787,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205754,00:00.0,-123.3123333,55.9035399,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205755,31:00.0,-123.3127175,55.90358385,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,31:00.0
2270205756,02:00.0,-123.3057841,55.90257695,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205757,01:00.0,-123.3066541,55.90337447,6.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205758,30:00.0,-123.3070242,55.90366107,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205759,00:00.0,-123.3062246,55.90367204,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205760,30:00.0,-123.3057949,55.90395165,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205761,00:00.0,-123.3065454,55.90379704,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205762,30:00.0,-123.3072652,55.90380423,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205763,00:00.0,-123.3072969,55.90376821,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205764,30:00.0,-123.3067718,55.90410197,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,30:00.0
2270205765,00:00.0,-123.3067734,55.90430862,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,00:00.0
2270205766,31:00.0,-123.3065973,55.90428211,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,31:00.0
2270205767,02:00.0,-123.3048006,55.90565231,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205768,01:00.0,-123.3051386,55.90592102,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205769,02:00.0,-123.3075991,55.90354283,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205770,02:00.0,-123.3078351,55.90506971,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205771,01:00.0,-123.3019661,55.90726763,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205772,01:00.0,-123.3016137,55.90720559,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205773,02:00.0,-123.3015814,55.90716973,1,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205774,01:00.0,-123.301726,55.90725024,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205775,02:00.0,-123.3018521,55.90700734,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205776,01:00.0,-123.3032175,55.90775873,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205777,02:00.0,-123.3032361,55.90808215,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205778,01:00.0,-123.3028259,55.90881096,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205779,02:00.0,-123.3026468,55.90841605,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205780,01:00.0,-123.3023893,55.90821003,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205781,01:00.0,-123.3022457,55.90826429,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205782,02:00.0,-123.3022937,55.90826417,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205783,01:00.0,-123.3022779,55.90828218,3,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205784,02:00.0,-123.3022457,55.90826429,2.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205785,01:00.0,-123.3022455,55.90823733,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205786,02:00.0,-123.3021977,55.90826441,2.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205787,01:00.0,-123.3026465,55.90837113,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205788,02:00.0,-123.3025821,55.90831737,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205789,01:00.0,-123.3025966,55.90812865,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205790,02:00.0,-123.3007741,55.90826789,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205791,01:00.0,-123.3005181,55.90825953,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205792,02:00.0,-123.3060171,55.90372647,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205793,01:00.0,-123.3016138,55.90929014,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205794,01:00.0,-123.3009759,55.9095343,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205795,02:00.0,-123.300942,55.90929179,2.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205796,01:00.0,-123.3013071,55.90893149,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205797,02:00.0,-123.3013329,55.90812276,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205798,01:00.0,-123.3027674,55.90747232,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205799,02:00.0,-123.3029422,55.90731914,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205800,01:00.0,-123.3029266,55.90737309,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205801,02:00.0,-123.302927,55.90741801,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205802,01:00.0,-123.3029428,55.90739102,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205803,02:00.0,-123.3029585,55.90736402,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205804,01:00.0,-123.3029745,55.90736399,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205805,01:00.0,-123.3049554,55.90702665,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205806,02:00.0,-123.3044591,55.90697396,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205807,01:00.0,-123.3042832,55.90698338,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205808,02:00.0,-123.3042969,55.90668684,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205809,01:00.0,-123.3043454,55.90674962,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205810,02:00.0,-123.3043292,55.90673169,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205811,01:00.0,-123.3043132,55.90672274,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205812,02:00.0,-123.3043927,55.90666863,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205813,01:00.0,-123.3055168,55.90519229,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205814,02:00.0,-123.3060434,55.90503823,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205815,01:00.0,-123.3055975,55.90528194,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205816,01:00.0,-123.3085856,55.90088076,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205817,02:00.0,-123.309269,55.90034892,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205818,01:00.0,-123.3094756,55.90017769,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205819,02:00.0,-123.3094116,55.90017785,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205820,01:00.0,-123.3094113,55.90014191,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205821,02:00.0,-123.3095083,55.90027644,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205822,01:00.0,-123.3090783,55.90050215,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205823,02:00.0,-123.3092567,55.90081618,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205824,01:00.0,-123.3089861,55.90096961,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205825,02:00.0,-123.3086028,55.90103346,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205826,01:00.0,-123.3090449,55.90032253,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205827,01:00.0,-123.3102526,55.8993491,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205828,02:00.0,-123.3079884,55.90222104,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205829,01:00.0,-123.308342,55.9024358,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205830,01:00.0,-123.3082463,55.90246299,2.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205831,02:00.0,-123.3082137,55.90239119,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205832,01:00.0,-123.3081819,55.90241823,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205833,02:00.0,-123.3084702,55.90246243,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205834,01:00.0,-123.3084059,55.90242665,2.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205835,02:00.0,-123.3086281,55.90221045,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205836,01:00.0,-123.3089805,55.90227247,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205837,02:00.0,-123.3092055,55.90241566,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205838,01:00.0,-123.3090124,55.90227239,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205839,01:00.0,-123.3103913,55.9027002,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205840,02:00.0,-123.3123985,55.90369248,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205841,03:00.0,-123.3113242,55.90335376,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,03:00.0
2270205842,04:00.0,-123.3096393,55.90266616,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,04:00.0
2270205843,05:00.0,-123.3076527,55.90223985,2.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,05:00.0
2270205844,06:00.0,-123.306883,55.90401184,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,06:00.0
2270205845,07:00.0,-123.3050372,55.90522043,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,07:00.0
2270205846,01:00.0,-123.3045866,55.90487113,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205847,02:00.0,-123.3045705,55.90486218,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205848,01:00.0,-123.3045865,55.90486214,3.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205849,02:00.0,-123.3046831,55.90494277,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205850,01:00.0,-123.3053428,55.9054443,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205851,02:00.0,-123.3055086,55.90618067,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205852,01:00.0,-123.3049161,55.90610128,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205853,02:00.0,-123.3043743,55.90636319,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205854,01:00.0,-123.3045536,55.90679403,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205855,02:00.0,-123.3044277,55.90704592,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205856,01:00.0,-123.3039324,55.90712801,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205857,01:00.0,-123.3024583,55.90680818,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205858,02:00.0,-123.3028139,55.90727453,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205859,01:00.0,-123.3016453,55.90716059,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205860,02:00.0,-123.301916,55.90699819,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205861,01:00.0,-123.3030263,55.90784906,2.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205862,02:00.0,-123.3022619,55.9082912,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205863,01:00.0,-123.3023418,55.90828202,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205864,02:00.0,-123.3022932,55.90820128,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205865,01:00.0,-123.3009023,55.90829453,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205866,01:00.0,-123.3039998,55.90755913,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205867,01:00.0,-123.3044467,55.90744122,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205868,02:00.0,-123.3047669,55.90747637,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205869,01:00.0,-123.3050065,55.90743085,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205870,02:00.0,-123.3052651,55.90777165,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205871,01:00.0,-123.305167,55.90750233,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205872,02:00.0,-123.3055066,55.90796872,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205873,01:00.0,-123.3055387,55.90797763,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205874,02:00.0,-123.3055549,55.90800454,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205875,01:00.0,-123.3055387,55.90798661,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205876,01:00.0,-123.3053431,55.90751088,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205877,02:00.0,-123.3046087,55.90770139,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205879,02:00.0,-123.304609,55.90772834,1.6,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205880,01:00.0,-123.3037754,55.90749679,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205881,02:00.0,-123.3034678,55.90703032,4.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205882,01:00.0,-123.3042827,55.90692049,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205883,02:00.0,-123.3035678,55.90755121,2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205884,01:00.0,-123.3055156,55.90503955,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205885,02:00.0,-123.306703,55.90349115,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205886,01:00.0,-123.3065256,55.90330291,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205887,02:00.0,-123.307515,55.9030219,1.2,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205888,01:00.0,-123.3074186,55.90297721,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205889,02:00.0,-123.3074184,55.90295026,1.8,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205890,01:00.0,-123.3070191,55.90301415,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
2270205891,02:00.0,-123.3070822,55.90290617,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,02:00.0
2270205892,01:00.0,-123.3071465,55.90294195,1.4,val. GPS-3D,Scott,Winter,gps,Rangifer tarandus,car171,SC_car171,Mountain caribou in British Columbia,01:00.0
